person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,OTHER,OWN,RENT,EDUCATION,HOMEIMPROVEMENT,MEDICAL,PERSONAL,VENTURE,B,C,D,E,F,G,Y
26400,RENT,7.0,EDUCATION,B,10.38,0,0.2,N,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
75000,OWN,6.0,MEDICAL,A,8.49,0,0.15,N,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
30000,RENT,1.0,EDUCATION,C,15.27,0,0.18,N,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
53000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,6.03,0,0.24,N,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32000,RENT,6.0,EDUCATION,B,12.42,1,0.31,N,8,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
275000,MORTGAGE,9.0,VENTURE,C,13.85,0,0.09,N,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
69996,RENT,5.0,MEDICAL,C,13.06,0,0.29,Y,11,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
30000,RENT,2.0,DEBTCONSOLIDATION,C,14.72,0,0.11,Y,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
115000,MORTGAGE,11.0,MEDICAL,A,7.51,0,0.07,N,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
50000,RENT,1.0,DEBTCONSOLIDATION,C,14.26,0,0.03,N,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
42000,RENT,1.0,VENTURE,B,12.18,0,0.08,N,16,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
47652,RENT,6.0,VENTURE,C,13.22,0,0.05,Y,5,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
44400,MORTGAGE,9.0,VENTURE,C,12.99,1,0.14,N,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
35000,OWN,11.0,MEDICAL,C,12.99,0,0.12,N,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
74000,RENT,3.0,VENTURE,F,18.43,1,0.14,Y,3,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
88000,RENT,10.0,PERSONAL,B,12.69,0,0.11,N,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
32000,RENT,2.0,MEDICAL,E,18.79,1,0.07,N,14,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
85000,MORTGAGE,8.0,PERSONAL,A,7.49,0,0.15,N,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80000,MORTGAGE,11.0,PERSONAL,A,5.99,0,0.2,N,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92407,RENT,9.0,MEDICAL,B,9.25,0,0.22,N,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
35000,RENT,4.0,DEBTCONSOLIDATION,C,13.98,1,0.41,Y,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
100000,MORTGAGE,3.0,DEBTCONSOLIDATION,E,16.0,1,0.1,Y,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
30000,RENT,2.0,DEBTCONSOLIDATION,A,8.49,1,0.6,N,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
47133,RENT,5.0,DEBTCONSOLIDATION,B,11.86,0,0.11,N,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
70000,RENT,0.0,PERSONAL,B,10.99,0,0.06,N,5,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30900,RENT,1.0,VENTURE,D,12.61,1,0.13,N,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
116000,MORTGAGE,6.0,DEBTCONSOLIDATION,A,6.03,0,0.09,N,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,MORTGAGE,16.0,EDUCATION,C,12.61,0,0.07,Y,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
60000,OWN,4.0,EDUCATION,A,5.79,0,0.08,N,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
65000,MORTGAGE,1.0,PERSONAL,B,11.12,0,0.23,N,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
93000,RENT,11.0,HOMEIMPROVEMENT,C,12.53,0,0.12,Y,10,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
48000,OWN,3.0,PERSONAL,C,12.23,0,0.2,Y,8,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
18000,RENT,3.0,DEBTCONSOLIDATION,C,12.87,0,0.08,Y,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
145000,OWN,7.0,EDUCATION,B,11.83,0,0.14,N,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
109000,MORTGAGE,5.0,EDUCATION,A,8.9,0,0.07,N,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,5.42,0,0.08,N,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21000,OWN,4.0,EDUCATION,C,13.79,0,0.38,Y,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
57068,OWN,2.0,VENTURE,C,15.23,0,0.03,Y,4,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
45000,RENT,2.0,EDUCATION,A,7.9,0,0.29,N,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28560,MORTGAGE,7.0,PERSONAL,A,6.39,0,0.08,N,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
75000,RENT,1.0,PERSONAL,A,6.54,0,0.02,N,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
48000,RENT,7.0,MEDICAL,A,7.51,0,0.17,N,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
106000,MORTGAGE,9.0,EDUCATION,D,15.33,0,0.09,Y,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
41000,RENT,0.0,EDUCATION,A,8.94,0,0.2,N,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
19200,MORTGAGE,7.0,DEBTCONSOLIDATION,A,,1,0.16,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52000,RENT,1.0,MEDICAL,A,7.49,0,0.08,N,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
42900,RENT,3.0,PERSONAL,D,,0,0.23,N,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
81000,RENT,8.0,VENTURE,C,13.61,0,0.09,Y,8,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
73000,RENT,3.0,DEBTCONSOLIDATION,C,,0,0.01,N,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
39000,RENT,4.0,HOMEIMPROVEMENT,D,12.92,1,0.38,N,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
150000,MORTGAGE,6.0,EDUCATION,D,15.62,0,0.04,Y,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
152000,MORTGAGE,15.0,PERSONAL,A,8.49,0,0.1,N,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
52250,RENT,4.0,VENTURE,C,13.61,0,0.18,N,24,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
65200,MORTGAGE,7.0,PERSONAL,A,8.0,0,0.11,N,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
60000,MORTGAGE,1.0,PERSONAL,A,5.42,0,0.17,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98000,RENT,7.0,DEBTCONSOLIDATION,F,,1,0.24,Y,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
41000,MORTGAGE,2.0,EDUCATION,B,12.18,0,0.07,N,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
47500,MORTGAGE,5.0,MEDICAL,A,7.88,1,0.27,N,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
74000,MORTGAGE,16.0,EDUCATION,B,12.42,1,0.18,N,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
15600,RENT,6.0,MEDICAL,B,10.75,1,0.32,N,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
67000,RENT,1.0,EDUCATION,C,13.57,0,0.22,N,9,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
37500,RENT,0.0,PERSONAL,A,8.94,0,0.05,N,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
37000,RENT,0.0,MEDICAL,C,12.87,0,0.09,Y,13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
25000,RENT,1.0,MEDICAL,B,9.83,1,0.48,N,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
31800,RENT,2.0,VENTURE,E,16.82,1,0.2,Y,5,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
48000,MORTGAGE,7.0,EDUCATION,A,,0,0.29,N,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66300,MORTGAGE,2.0,MEDICAL,D,14.83,1,0.19,N,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
67000,RENT,7.0,MEDICAL,B,12.18,0,0.11,N,4,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
38004,RENT,3.0,MEDICAL,C,13.48,0,0.26,N,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
34000,MORTGAGE,2.0,MEDICAL,C,11.22,1,0.45,Y,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
43218,RENT,11.0,PERSONAL,C,14.65,0,0.12,Y,7,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
64000,MORTGAGE,8.0,PERSONAL,A,5.42,1,0.23,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
110000,MORTGAGE,5.0,PERSONAL,C,12.98,0,0.07,N,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
30000,RENT,9.0,DEBTCONSOLIDATION,D,17.58,1,0.3,Y,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
155000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,11.14,0,0.03,N,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40000,RENT,0.0,PERSONAL,B,11.11,0,0.24,N,11,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
57996,MORTGAGE,2.0,PERSONAL,B,9.62,0,0.26,N,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
32640,RENT,5.0,EDUCATION,B,10.0,1,0.06,N,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
70572,MORTGAGE,8.0,EDUCATION,A,5.99,0,0.21,N,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
48000,RENT,2.0,PERSONAL,B,11.36,1,0.31,N,8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
120000,RENT,7.0,PERSONAL,A,8.9,0,0.15,N,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
55000,MORTGAGE,1.0,VENTURE,A,7.9,0,0.23,N,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
98000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,11.71,0,0.1,N,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
33200,RENT,4.0,VENTURE,A,7.29,1,0.42,N,10,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
60000,RENT,11.0,PERSONAL,B,,1,0.42,N,9,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
40000,RENT,0.0,VENTURE,C,11.78,0,0.04,N,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
140000,RENT,4.0,VENTURE,C,,0,0.07,Y,13,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
100000,RENT,1.0,PERSONAL,B,11.71,0,0.01,N,6,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
92700,MORTGAGE,6.0,EDUCATION,B,9.63,0,0.02,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
50000,OWN,8.0,VENTURE,B,12.12,0,0.19,N,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
78000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,13.98,1,0.12,Y,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
46000,RENT,5.0,VENTURE,E,16.32,0,0.23,Y,24,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
38000,RENT,7.0,PERSONAL,B,11.71,1,0.32,N,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
105000,MORTGAGE,9.0,PERSONAL,A,6.17,0,0.23,N,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
98000,MORTGAGE,4.0,EDUCATION,A,8.94,0,0.15,N,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24000,OWN,2.0,EDUCATION,D,15.62,0,0.33,N,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
30000,RENT,4.0,PERSONAL,C,,0,0.17,Y,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
100000,MORTGAGE,8.0,PERSONAL,D,16.07,0,0.17,Y,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
50400,RENT,3.0,EDUCATION,B,10.38,0,0.1,N,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
85000,RENT,3.0,HOMEIMPROVEMENT,A,,0,0.12,N,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
72000,MORTGAGE,4.0,VENTURE,A,,0,0.24,N,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
72516,RENT,11.0,PERSONAL,C,13.85,0,0.07,Y,6,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
97000,RENT,4.0,HOMEIMPROVEMENT,C,12.98,0,0.07,N,5,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
110000,RENT,7.0,EDUCATION,C,14.17,0,0.18,N,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
24500,RENT,3.0,MEDICAL,B,10.25,1,0.41,N,7,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
138000,MORTGAGE,0.0,PERSONAL,A,7.49,1,0.25,N,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41033,MORTGAGE,2.0,DEBTCONSOLIDATION,C,12.99,0,0.14,N,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24000,RENT,0.0,MEDICAL,A,7.49,0,0.13,N,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73000,RENT,3.0,HOMEIMPROVEMENT,C,,0,0.01,N,7,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
115000,MORTGAGE,3.0,DEBTCONSOLIDATION,C,,0,0.06,Y,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
36000,RENT,5.0,MEDICAL,D,,1,0.56,Y,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
78000,MORTGAGE,3.0,DEBTCONSOLIDATION,B,10.37,0,0.26,N,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58000,RENT,3.0,MEDICAL,B,,1,0.21,N,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
105000,MORTGAGE,3.0,VENTURE,C,12.84,0,0.11,N,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
45204,RENT,0.0,MEDICAL,A,7.51,0,0.27,N,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
85500,MORTGAGE,3.0,EDUCATION,A,,0,0.11,N,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45000,RENT,2.0,PERSONAL,B,10.36,1,0.32,N,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
50000,RENT,0.0,EDUCATION,A,8.32,0,0.14,N,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
74500,RENT,1.0,VENTURE,A,7.05,0,0.15,N,8,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,11.99,0,0.4,N,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
62000,MORTGAGE,1.0,MEDICAL,A,7.9,0,0.16,N,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38000,RENT,6.0,PERSONAL,A,7.88,1,0.39,N,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
62000,RENT,0.0,MEDICAL,C,14.27,0,0.16,N,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
107004,MORTGAGE,2.0,VENTURE,A,7.29,0,0.09,N,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6.17,0,0.02,N,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,7.51,0,0.39,N,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,MORTGAGE,5.0,PERSONAL,B,10.62,0,0.27,N,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
85100,MORTGAGE,12.0,EDUCATION,A,7.51,0,0.09,N,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34400,RENT,6.0,VENTURE,B,10.25,0,0.12,N,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
40000,OWN,6.0,VENTURE,B,11.14,0,0.3,N,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
35000,OWN,6.0,MEDICAL,B,11.14,0,0.14,N,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
80000,MORTGAGE,5.0,VENTURE,B,11.36,0,0.06,N,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
70000,MORTGAGE,9.0,MEDICAL,A,7.49,0,0.09,N,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42000,RENT,8.0,HOMEIMPROVEMENT,D,14.46,1,0.43,Y,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
18000,RENT,1.0,VENTURE,C,13.06,1,0.13,Y,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
54000,MORTGAGE,1.0,HOMEIMPROVEMENT,A,6.03,0,0.07,N,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
117000,MORTGAGE,7.0,MEDICAL,B,10.74,0,0.03,N,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
38196,MORTGAGE,5.0,PERSONAL,B,10.75,0,0.28,N,8,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
45000,MORTGAGE,4.0,MEDICAL,A,,0,0.03,N,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31200,RENT,2.0,PERSONAL,B,11.46,1,0.19,N,10,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
8004,RENT,4.0,MEDICAL,A,7.88,1,0.37,N,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
51000,RENT,1.0,DEBTCONSOLIDATION,A,8.9,0,0.06,N,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76000,MORTGAGE,9.0,PERSONAL,C,12.98,0,0.08,Y,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
50000,MORTGAGE,6.0,VENTURE,C,,0,0.2,N,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
65000,MORTGAGE,7.0,PERSONAL,A,5.42,0,0.02,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83000,MORTGAGE,7.0,EDUCATION,B,12.18,1,0.03,N,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
32640,RENT,3.0,MEDICAL,A,7.14,0,0.14,N,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
125000,RENT,4.0,EDUCATION,A,7.49,0,0.03,N,16,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
115000,MORTGAGE,12.0,EDUCATION,A,7.51,0,0.19,N,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,11.99,0,0.05,N,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20004,OWN,2.0,EDUCATION,B,9.63,0,0.12,N,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
75000,RENT,1.0,HOMEIMPROVEMENT,B,11.14,0,0.13,N,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
85000,MORTGAGE,11.0,PERSONAL,B,9.99,0,0.11,N,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
65000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,7.51,0,0.08,N,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,7.51,0,0.11,N,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31000,RENT,5.0,MEDICAL,A,7.88,1,0.47,N,10,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
58000,OWN,7.0,VENTURE,C,12.87,0,0.24,N,9,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
55000,RENT,1.0,EDUCATION,A,8.49,0,0.06,N,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35000,RENT,1.0,PERSONAL,A,7.9,0,0.3,N,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
62400,MORTGAGE,8.0,HOMEIMPROVEMENT,A,8.9,0,0.06,N,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
52500,MORTGAGE,9.0,HOMEIMPROVEMENT,A,5.79,0,0.13,N,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
47000,RENT,6.0,VENTURE,B,11.71,0,0.13,N,2,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
108000,RENT,7.0,DEBTCONSOLIDATION,B,,1,0.09,N,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
62000,RENT,1.0,DEBTCONSOLIDATION,B,11.26,0,0.16,N,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
75000,MORTGAGE,8.0,VENTURE,B,11.83,0,0.21,N,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
55438,RENT,4.0,VENTURE,C,13.49,1,0.35,N,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
33000,RENT,6.0,PERSONAL,B,10.95,0,0.09,N,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
48996,RENT,5.0,EDUCATION,A,7.88,0,0.1,N,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27200,RENT,0.0,EDUCATION,C,,0,0.18,N,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
33600,RENT,2.0,PERSONAL,B,10.36,0,0.03,N,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
30000,RENT,0.0,DEBTCONSOLIDATION,C,13.92,0,0.05,N,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
50000,MORTGAGE,6.0,EDUCATION,B,12.42,0,0.34,N,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
118812,MORTGAGE,6.0,MEDICAL,C,13.35,0,0.13,N,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
29640,RENT,4.0,DEBTCONSOLIDATION,D,14.96,1,0.21,N,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
216000,MORTGAGE,10.0,EDUCATION,C,14.22,0,0.09,Y,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
19000,RENT,2.0,HOMEIMPROVEMENT,C,,1,0.22,Y,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
30000,RENT,0.0,MEDICAL,A,7.74,0,0.17,N,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
72321,RENT,6.0,PERSONAL,B,,0,0.09,N,4,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
115000,MORTGAGE,3.0,EDUCATION,B,10.59,0,0.09,N,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
67000,RENT,5.0,DEBTCONSOLIDATION,A,7.49,1,0.36,N,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41000,MORTGAGE,5.0,PERSONAL,A,6.03,0,0.2,N,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
25920,OWN,2.0,HOMEIMPROVEMENT,D,,0,0.18,N,17,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
45000,RENT,7.0,VENTURE,A,7.05,0,0.04,N,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
36000,MORTGAGE,7.0,VENTURE,C,13.06,0,0.13,Y,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
100000,RENT,11.0,MEDICAL,B,12.42,0,0.05,N,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
135000,OWN,0.0,PERSONAL,B,11.83,0,0.13,N,8,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
60000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,13.49,0,0.02,N,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
68000,MORTGAGE,6.0,PERSONAL,A,7.49,0,0.15,N,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30000,RENT,2.0,DEBTCONSOLIDATION,E,17.19,1,0.17,N,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
30000,RENT,2.0,MEDICAL,A,,0,0.21,N,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
73527,MORTGAGE,11.0,EDUCATION,B,12.42,0,0.16,N,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
85000,OWN,3.0,MEDICAL,D,15.33,0,0.18,Y,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
36000,MORTGAGE,5.0,VENTURE,A,7.9,0,0.07,N,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54996,RENT,12.0,HOMEIMPROVEMENT,A,6.62,1,0.36,N,9,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
25000,MORTGAGE,1.0,MEDICAL,B,11.11,0,0.16,N,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
67524,MORTGAGE,4.0,PERSONAL,B,9.99,1,0.15,N,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
48000,RENT,12.0,MEDICAL,B,11.36,0,0.15,N,9,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
40000,MORTGAGE,7.0,VENTURE,A,6.62,0,0.13,N,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
132000,RENT,6.0,DEBTCONSOLIDATION,C,12.73,0,0.15,N,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
90000,RENT,0.0,EDUCATION,B,11.36,0,0.06,N,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
52000,OWN,6.0,HOMEIMPROVEMENT,B,12.42,0,0.27,N,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
41916,MORTGAGE,2.0,VENTURE,B,10.36,0,0.17,N,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
69000,MORTGAGE,4.0,EDUCATION,D,14.42,0,0.22,Y,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
60000,RENT,2.0,PERSONAL,A,5.99,0,0.08,N,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
43150,RENT,3.0,VENTURE,B,9.99,0,0.14,N,9,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
42000,OWN,0.0,HOMEIMPROVEMENT,B,9.99,0,0.17,N,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
